,index,artist_name,track_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in_min_ms,time_signature,genre
2650,4026,Dudu Tassa,◊õ◊û◊î ◊ú◊ë,24.0,0.48,0.909,7.0,-4.405,0,0.0491,0.0661,0.000204,0.0946,0.55,191.975,233707.0,4,Blues
2651,4027,Danzig,Killer Wolf,37.0,0.63,0.609,7.0,-8.824,0,0.0269,0.00405,0.00451,0.163,0.238,115.872,239200.0,3,Rock
2652,4028,"R. D. Burman, Sapan Chakraborty",Golmaal Hai Bhai Sab Golmaal,21.0,0.622,0.33,7.0,-14.428,1,0.0435,0.615,0.00169,0.188,0.868,96.652,4.940666667,4,Bollywood
2653,4029,Nick Drake,Pink Moon,44.0,0.638,0.256,3.0,-15.68,1,0.0492,0.819,0.0707,0.145,0.438,82.479,2.05555,4,Acoustic/Folk
2654,4031,Shazamat,◊ú◊¶◊ê◊™ ◊û◊î◊ß◊ï◊§◊°◊ê,19.0,0.625,0.598,8.0,-8.623,1,0.0374,0.0163,0.00305,0.131,0.116,110.076,264114.0,4,Rock
2655,4032,Kishore Kumar,Mere Samnewali Khidki Mein,26.0,0.705,0.591,7.0,-9.549,0,0.217,0.839,0.000476,0.0968,0.768,139.782,2.86955,4,Bollywood
2656,4033,Coach Party,Everybody Hates Me,41.0,0.556,0.885,10.0,-5.917,1,0.0397,0.00283,0.0137,0.144,0.556,137.969,154391.0,4,Indie_Alt
2657,4034,MK,Chemical,19.0,0.717,0.762,9.0,-7.419,1,0.0398,0.0456,0.758,0.0866,0.408,122.022,162318.0,4,Pop
2658,4035,Hollysiz,Thank You All I'm Fine,40.0,0.702,0.662,3.0,-6.642,0,0.0327,0.00477,7.2e-05,0.112,0.67,112.012,209253.0,4,Blues
2659,4036,Aviv Geffen,◊ú◊ô◊ú◊ï◊™ ◊ú◊ë◊†◊ô◊ù,23.0,0.336,0.522,1.0,-7.12,0,0.0311,0.0665,0.00599,0.0949,0.0369,161.719,206627.0,4,Indie_Alt
2660,4037,Staind,Outside,59.0,0.515,0.594,1.0,-4.708,1,0.0262,0.00844,0.00658,0.0752,0.218,146.564,293133.0,4,Indie_Alt
2661,4038,NOROZ,◊§◊®◊§◊®◊ô◊ù,23.0,0.682,0.501,10.0,-5.528,1,0.0598,0.589,0.000212,0.0804,0.368,97.045,106141.0,4,HipHop
2662,4042,Kavinsky,Nightcall - Breakbot Remix,26.0,0.804,0.661,9.0,-4.444,0,0.0317,0.343,0.174,0.117,0.886,108.967,219813.0,4,Pop
2663,4043,Mississippi Fred McDowell,Kokomo Blues,32.0,0.554,0.247,8.0,-15.957,1,0.0385,0.818,8.38e-06,0.0795,0.466,107.45,125373.0,4,Pop
2664,4044,Genesis,Firth Of Fifth - Remastered 2008,51.0,0.247,0.594,4.0,-9.71,0,0.0408,0.0214,0.0999,0.196,0.303,74.92,574840.0,4,Metal
2665,4047,Pop Smoke,Dior (with Gunna) - Remix,67.0,0.73,0.816,7.0,-5.402,1,0.304,0.177,1.23e-05,0.415,0.803,142.054,230387.0,4,HipHop
2666,4048,Esencia Vud√∫,Enciende la mecha,14.0,0.555,0.832,2.0,-4.467,1,0.0423,0.0236,1.07e-05,0.107,0.573,142.025,272454.0,4,Blues
2667,4052,Eddie Cochran,C’Mon Everybody,57.0,0.627,0.7,3.0,-9.657,1,0.0522,0.121,0.0111,0.188,0.856,175.33,1.97045,4,Rock
2668,4053,Breathe Panel,Spring,22.0,0.57,0.838,8.0,-8.849,1,0.0469,0.0257,0.81,0.12,0.409,136.018,186094.0,4,Indie_Alt
2669,4054,The White Stripes,The Hardest Button to Button,65.0,0.693,0.514,4.0,-8.489,0,0.0675,0.00972,0.323,0.103,0.553,128.47,212427.0,4,Alt_Music
2670,4055,The Black Keys,The Only One,52.0,0.417,0.704,1.0,-6.041,0,0.0365,0.514,0.0455,0.228,0.688,105.211,300611.0,4,Alt_Music
2671,4058,Jas Shaw,Rhyme undisturbed,27.0,0.674,0.0751,9.0,-17.077,1,0.0393,0.983,0.941,0.114,0.0778,106.658,199515.0,5,Indie_Alt
2672,4059,Lama House,The Second Moon,46.0,0.184,0.234,2.0,-17.895,1,0.0352,0.789,0.931,0.0752,0.0552,62.247,3.4863,4,Instrumental
2673,4061,Porridge Radio,Good For You,44.0,0.331,0.874,7.0,-7.521,0,0.06,0.317,0.000408,0.342,0.414,169.823,215581.0,4,Alt_Music
2674,4063,Rhodes Rodosu,Prysm,26.0,0.757,0.827,1.0,-7.095,1,0.402,0.0252,4.51e-05,0.104,0.648,118.075,250694.0,4,Indie_Alt
2675,4065,Ravi,Soul of Life,24.0,0.375,0.163,1.0,-19.304,1,0.0365,0.969,0.939,0.0975,0.46,95.648,5.743333333,4,Instrumental
2676,4066,"Ilaiyaraaja, K. J. Yesudas",Surmayee Ankhiyon Mein - Sad Version,25.0,0.503,0.22,1.0,-11.305,1,0.0395,0.848,1.23e-05,0.159,0.131,84.85,1.291666667,4,Acoustic/Folk
2677,4068,Kavinsky,Testarossa (SebastiAn Remix),42.0,0.601,0.807,1.0,-6.487,1,0.0392,0.000209,0.808,0.225,0.412,130.019,298080.0,4,Alt_Music
2678,4070,joey maxwell,too much,33.0,0.608,0.844,3.0,-7.486,1,0.0437,0.311,0.0264,0.0982,0.499,136.1,172813.0,4,Pop
2679,4072,"Udit Narayan, Alka Yagnik, Sapna Awasthi",Pardesi Pardesi,45.0,0.507,0.794,1.0,-11.153,1,0.0429,0.51,0.000234,0.344,0.932,91.798,7.472216667,4,Bollywood
2680,4073,Milky Chance,Stolen Dance,78.0,0.885,0.581,11.0,-8.813,1,0.0378,0.427,0.000204,0.0759,0.728,114.016,313684.0,4,Pop
2681,4075,Overcoats,The Fool,45.0,0.564,0.91,1.0,-5.392,0,0.0401,0.0113,0.0168,0.108,0.773,95.709,189533.0,4,Indie_Alt
2682,4077,Fleetwood Mac,Big Love,61.0,0.709,0.699,10.0,-11.905,0,0.0466,0.0291,0.295,0.0673,0.592,125.377,223733.0,4,Alt_Music
2683,4081,Shalom Hanoch,◊§◊™◊ï◊ó◊ô◊ù ◊ú◊ê◊î◊ë◊î,15.0,0.52,0.932,4.0,-2.705,0,0.047,0.000159,0.000846,0.0423,0.615,128.384,262027.0,4,Metal
2684,4082,Jammz,Keep It Simple,16.0,0.821,0.339,2.0,-7.216,1,0.443,0.317,0.33,0.114,0.188,142.851,269890.0,4,Rock
2685,4083,Eviatar Banai,◊û◊©◊î◊ï ◊ë◊î,22.0,0.587,0.732,9.0,-7.06,0,0.028,0.193,1.96e-05,0.244,0.141,109.992,179587.0,4,Indie_Alt
2686,4085,Lost Society,No Absolution,43.0,0.523,0.94,9.0,-4.74,1,0.0532,2.64e-05,0.00861,0.18,0.425,124.027,249893.0,4,Rock
2687,4086,Elder,In Procession,32.0,0.22,0.933,5.0,-7.672,1,0.0642,0.000243,0.166,0.143,0.285,98.043,561227.0,3,Metal
2688,4087,Khruangbin,Texas Sun,74.0,0.635,0.631,7.0,-10.007,1,0.0343,0.0378,0.138,0.0997,0.619,111.563,252812.0,4,Rock
2689,4088,Larry Tee,Licky (Work It Out) - Herv√© Goes Low Remix,18.0,0.943,0.891,7.0,-3.567,1,0.366,0.0477,0.000181,0.0704,0.679,125.959,359987.0,4,Alt_Music
2690,4090,Coldplay,Higher Power,85.0,0.507,0.828,10.0,-6.023,1,0.0449,0.00711,2.44e-05,0.261,0.489,178.032,211295.0,4,Alt_Music
2691,4091,Wadali Brothers,Yaad Piya Ki Aaye,19.0,0.459,0.587,3.0,-6.505,1,0.0322,0.499,1.31e-05,0.116,0.212,133.936,5.236666667,4,Acoustic/Folk
2692,4093,overpass,Stop the Clock,17.0,0.512,0.624,2.0,-6.381,1,0.0292,3.49e-05,0.00017,0.109,0.575,108.018,227027.0,4,Indie_Alt
2693,4094,88rising,Freaks,50.0,0.755,0.82,1.0,-7.967,0,0.0476,0.0019,1.91e-06,0.0804,0.504,126.981,133803.0,4,Pop
2694,4095,Kenny Chesney,Never Wanted Nothing More,52.0,0.528,0.742,7.0,-7.044,1,0.0526,0.0412,1.99e-05,0.236,0.746,177.842,3.462,4,Acoustic/Folk
2695,4096,Vampire Weekend,A-Punk,70.0,0.551,0.819,2.0,-4.489,1,0.0525,0.0103,0.0437,0.153,0.846,174.917,137760.0,4,Alt_Music
2696,4097,Wishbone Ash,Phoenix,30.0,0.306,0.591,4.0,-10.518,0,0.0615,0.0929,0.298,0.106,0.317,91.349,627267.0,3,Rock
2697,4098,Built To Spill,Carry the Zero,57.0,0.264,0.812,4.0,-5.651,1,0.031,1.35e-05,0.108,0.0962,0.458,94.095,343893.0,4,Indie_Alt
2698,4099,Lucinda Williams,You Can't Rule Me,45.0,0.379,0.83,2.0,-5.351,0,0.0474,0.00198,0.000941,0.171,0.46,134.037,241433.0,4,Rock
2699,4103,White Denim,It Might Get Dark,40.0,0.441,0.752,7.0,-5.757,1,0.132,0.035,0.000553,0.0902,0.492,140.239,216920.0,4,Alt_Music
2700,4104,BOYO,Waiter,28.0,0.641,0.864,9.0,-5.475,1,0.0524,0.228,0.0132,0.191,0.692,149.913,197600.0,4,Indie_Alt
2701,4105,Slade,Cum on Feel the Noize,56.0,0.398,0.86,7.0,-4.574,1,0.0663,0.00155,0.683,0.154,0.564,138.09,264880.0,4,Indie_Alt
2702,4106,Michael Landau,Gettin Old,21.0,0.71,0.586,9.0,-8.671,1,0.0482,0.23,0.0146,0.111,0.448,116.952,197238.0,4,Indie_Alt
2703,4109,Joy Williams,Till Forever (Acoustic),40.0,0.491,0.172,9.0,-10.64,1,0.0343,0.933,1e-05,0.0932,0.279,151.779,3.93311667,4,Acoustic/Folk
2704,4110,Walk Off the Earth,The Best,53.0,0.612,0.346,6.0,-10.213,1,0.0297,0.881,0.000222,0.126,0.15,135.763,2.9487,4,Acoustic/Folk
2705,4112,Yves Jarvis,For Props,35.0,0.566,0.574,8.0,-10.725,0,0.0357,0.241,0.381,0.163,0.716,125.517,223762.0,4,Rock
2706,4114,The Cars,Just What I Needed,71.0,0.619,0.579,4.0,-9.307,1,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224,225627.0,4,Rock
2707,4116,Van Halen,Eruption - 2015 Remaster,64.0,0.225,0.689,8.0,-9.12,1,0.0555,0.469,0.813,0.337,0.5,93.798,102080.0,4,Rock
2708,4117,The 1975,Tonight (I Wish I Was Your Boy),59.0,0.478,0.456,7.0,-6.844,1,0.0529,0.122,1.98e-05,0.214,0.268,171.9,247265.0,4,Rock
2709,4118,Earth Groans,My Own Summer (Shove It),33.0,0.45,0.882,1.0,-3.52,1,0.0386,1.58e-05,2.06e-06,0.0758,0.236,144.018,215833.0,4,Rock
2710,4120,Gucci Mane,Make Love,52.0,0.972,0.563,11.0,-6.983,1,0.156,0.00528,0.00257,0.111,0.217,129.984,300160.0,4,HipHop
2711,4121,Queens of the Stone Age,Feel Good Hit Of The Summer,49.0,0.432,0.642,1.0,-7.069,0,0.0342,0.177,0.0277,0.0936,0.422,165.534,265347.0,4,Metal
2712,4122,Mot√∂rhead,Hellraiser,48.0,0.538,0.835,11.0,-7.637,1,0.0265,3.24e-05,2.7e-06,0.219,0.667,97.958,275160.0,4,Indie_Alt
2713,4123,Miri Mesika,◊ë◊ê◊î ◊ê◊ú◊ô◊õ◊ù,30.0,0.38,0.793,2.0,-5.394,0,0.0468,0.0111,3.1e-06,0.063,0.516,88.184,178160.0,4,Pop
2714,4124,Great White,House Of Broken Love,49.0,0.581,0.468,9.0,-15.763,0,0.0314,0.0251,0.0845,0.0831,0.49,116.04,358427.0,3,Rock
2715,4127,–£–ª–∏—Ü–∞ –í–æ—Å—Ç–æ–∫,–ü–æ—Å–ª–µ–¥–Ω–∏–π –≤–∞–ª—å—Å,26.0,0.43,0.928,4.0,-2.873,0,0.172,0.0109,0.00223,0.232,0.353,165.826,156687.0,4,Alt_Music
2716,4128,Def Leppard,Let It Go,52.0,0.409,0.915,2.0,-7.205,1,0.0667,0.00444,0.0022,0.342,0.409,138.143,283186.0,4,Metal
2717,4129,"Lata Mangeshkar, Hariharan",Kabhi Main Kahoon,29.0,0.443,0.636,1.0,-11.448,1,0.0476,0.534,0.000537,0.28,0.708,110.693,7.4127,4,Bollywood
2718,4130,Mike Zito,Keep Coming Back - Live,28.0,0.221,0.826,2.0,-8.772,1,0.266,0.219,0.0155,0.92,0.514,177.575,275033.0,4,Blues
2719,4131,Bobby Rush,You Got the Goods on You,11.0,0.936,0.583,11.0,-6.375,1,0.0353,0.523,0.000385,0.105,0.956,98.052,243045.0,4,Blues
2720,4132,Abhijeet,Humko Tumse Pyar Hai,40.0,0.85,0.765,2.0,-6.487,1,0.135,0.0503,0.000268,0.837,0.73,124.891,5.13445,4,Bollywood
2721,4133,Jerry Portnoy,Mood Room Boogie,15.0,0.328,0.757,11.0,-6.198,0,0.192,0.515,0.848,0.0827,0.643,170.571,253133.0,4,Indie_Alt
2722,4134,Tracy Chapman,Baby Can I Hold You? - Live,3.0,0.475,0.579,2.0,-7.965,1,0.0265,0.13,0.00287,0.895,0.383,77.178,3.358666667,4,Pop
2723,4135,Bag Raiders,Shooting Stars,70.0,0.636,0.72,11.0,-6.195,1,0.0432,0.0893,0.0178,0.0868,0.425,124.944,235813.0,4,Indie_Alt
2724,4136,Yuval Dayan,◊©◊¢◊î ◊ó◊ú◊§◊î,27.0,0.653,0.776,2.0,-4.396,0,0.0292,0.453,1.61e-05,0.111,0.593,88.041,227227.0,4,Indie_Alt
2725,4139,The Wytches,Meat Chuck,20.0,0.264,0.744,6.0,-6.954,1,0.083,0.156,0.626,0.0841,0.121,125.554,273024.0,4,Metal
2726,4141,Mastodon,The Motherload,56.0,0.363,0.971,5.0,-2.974,0,0.0776,7.1e-06,0.00358,0.0797,0.347,146.018,299787.0,4,Metal
2727,4142,Astral Plane,Valerie June,51.0,0.305,0.264,9.0,-10.828,1,0.0408,0.801,0.11,0.0648,0.208,172.984,3.644,4,Bollywood
2728,4145,While She Sleeps,SYSTEMATIC,61.0,0.528,0.961,10.0,-4.621,0,0.107,0.000149,0.000146,0.102,0.441,130.038,176695.0,4,Rock
2729,4147,The Beat,Mirror in the Bathroom,54.0,0.624,0.702,7.0,-7.399,1,0.0784,0.0855,0.0674,0.0365,0.951,171.22,186733.0,4,Blues
2730,4148,Yuval Dayan,◊©◊®◊ß ◊™◊ó◊ô◊ô◊ö,55.0,0.36,0.317,2.0,-9.483,1,0.034,0.827,1.83e-06,0.101,0.278,178.236,196824.0,3,Pop
2731,4149,Foreign Air,Wake Me Up,45.0,0.229,0.915,10.0,-4.939,0,0.0762,0.0103,0.471,0.104,0.305,177.989,222760.0,3,Alt_Music
2732,4152,Burt Mitchell,My Mistake,54.0,0.299,0.0927,5.0,-21.554,1,0.032,0.976,0.86,0.194,0.145,94.891,4.9625,4,Instrumental
2733,4153,Osaka Blue,Use Me Up,18.0,0.657,0.806,11.0,-6.665,1,0.0519,0.102,0.0157,0.106,0.748,154.848,147600.0,4,Indie_Alt
2734,4154,Calvin Harris,Acceptable in the 80's - Tom Neville Remix,10.0,0.767,0.838,6.0,-5.51,0,0.077,0.000951,0.408,0.0406,0.781,125.985,431973.0,4,Indie_Alt
2735,4156,Sam Sparro,Happiness - The Magician Remix,31.0,0.733,0.671,10.0,-5.15,0,0.0374,0.00608,0.672,0.109,0.251,120.021,218025.0,4,Indie_Alt
2736,4157,Steve Miller Band,Wild Mountain Honey,26.0,0.439,0.634,4.0,-9.989,1,0.0349,0.0597,0.0343,0.961,0.348,105.564,221427.0,4,Blues
2737,4159,XTC,Generals And Majors - 2001 Remaster,46.0,0.61,0.895,10.0,-7.029,1,0.0289,0.0118,3e-05,0.048,0.933,141.364,244507.0,4,Indie_Alt
2738,4160,Vani Jairam,Hari Bin Kaise Jivoon Ri,1.0,0.265,0.347,2.0,-14.011,1,0.039,0.979,0.000193,0.0743,0.55,174.681,3.635116667,4,Bollywood
2739,4162,St. Vincent,Down,59.0,0.713,0.794,7.0,-8.173,1,0.0943,0.197,0.000232,0.603,0.961,155.942,206427.0,4,Alt_Music
2740,4164,Para One,Dudun-Dun - Boys Noize Remix,14.0,0.702,0.594,9.0,-6.401,1,0.262,0.000157,0.603,0.084,0.521,126.015,376747.0,4,Indie_Alt
2741,4165,Machine Head,From This Day,50.0,0.366,0.987,1.0,-6.613,0,0.197,0.000476,5.91e-06,0.374,0.118,111.089,236493.0,4,Metal
2742,4166,The Animals,House of the Rising Sun,74.0,0.316,0.484,9.0,-9.11,0,0.0308,0.000334,0.00445,0.0912,0.299,117.363,269907.0,3,Indie_Alt
2743,4168,Patrick Belaga,Grey Eye,31.0,0.286,0.189,10.0,-18.143,1,0.0386,0.988,0.811,0.137,0.0614,128.608,268544.0,3,Indie_Alt
2744,4170,Hey Mercedes,Eleven to Your Seven,32.0,0.334,0.979,6.0,-4.529,0,0.116,3.78e-05,7.11e-05,0.342,0.307,163.803,234600.0,4,Metal
2745,4171,LUNA AURA,HONEY,55.0,0.468,0.902,9.0,-4.838,1,0.132,0.0325,2.65e-06,0.0664,0.451,119.017,155680.0,4,Rock
2746,4172,Pom Pom Squad,Lux,38.0,0.492,0.926,11.0,-5.666,1,0.208,3.23e-06,0.00132,0.505,0.407,121.172,99762.0,4,Indie_Alt
2747,4173,The Modern Lovers,Roadrunner,58.0,0.462,0.84,2.0,-6.667,1,0.0346,5.05e-05,6.47e-05,0.0893,0.805,75.542,246440.0,4,Rock
2748,4174,GUM,Airwalkin',36.0,0.598,0.875,7.0,-5.66,1,0.31,0.0491,0.00114,0.342,0.616,168.871,215969.0,4,Indie_Alt
2749,4176,Geeder,It´s Easy To Remember,58.0,0.523,0.186,5.0,-14.25,0,0.0425,0.959,0.636,0.0961,0.376,114.887,3.547966667,4,Instrumental
2750,4180,Tristan Omand,Devil Don't Want Me Blues,27.0,0.583,0.469,5.0,-6.077,1,0.0305,0.746,0.00322,0.11,0.357,86.472,206640.0,4,Alt_Music
2751,4184,Mindy,Normal,31.0,0.623,0.519,2.0,-7.23,1,0.11,0.0571,6.27e-05,0.103,0.495,167.951,180000.0,4,Pop
2752,4187,Epica,Freedom - The Wolves Within-,51.0,0.472,0.88,7.0,-7.691,1,0.0525,0.000848,0.00101,0.19,0.387,139.84,337059.0,4,Rock
2753,4188,Arrested Youth,Leave My Casket Open...,53.0,0.571,0.652,2.0,-7.541,1,0.0477,0.0851,0.0234,0.0674,0.237,85.004,164332.0,4,Rock
2754,4190,Billie Eilish,Your Power,93.0,0.634,0.285,9.0,-14.007,0,0.0807,0.937,0.000359,0.232,0.203,129.65,245897.0,4,Pop
2755,4191,AC/DC,Demon Fire,64.0,0.521,0.881,9.0,-5.309,1,0.0387,4.93e-06,0.0114,0.141,0.564,160.026,210360.0,4,Indie_Alt
2756,4193,MGMT,Time to Pretend,72.0,0.438,0.94,2.0,-3.249,1,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,261000.0,3,Metal
2757,4196,Generation X,Dancing With Myself,53.0,0.385,0.947,4.0,-3.141,1,0.0729,4.72e-05,0.616,0.662,0.831,176.28,228080.0,4,Alt_Music
2758,4197,Vengeance,Rattle Snake,12.0,0.409,0.996,6.0,-3.482,1,0.166,6.11e-06,0.0487,0.276,0.0881,92.466,137383.0,4,Rock
2759,4198,Yes,Heart of the Sunrise - 2003 Remaster,46.0,0.362,0.507,1.0,-11.229,1,0.0394,0.0174,0.216,0.113,0.456,146.641,634440.0,3,Rock
2760,4200,Hecsar,Labios rojos,27.0,0.495,0.809,4.0,-5.091,1,0.0304,0.0208,0.608,0.0848,0.752,159.906,182047.0,4,Indie_Alt
2761,4202,Jinjer,Judgement (& Punishment),48.0,0.241,0.951,4.0,-4.953,0,0.175,0.000355,0.000192,0.131,0.401,195.028,259500.0,3,Metal
2762,4203,Berry Sakharof,◊ñ◊û◊ü ◊©◊ú ◊û◊°◊§◊®◊ô◊ù,30.0,0.401,0.854,7.0,-6.581,1,0.0362,0.00207,0.0664,0.224,0.354,159.973,300173.0,4,Metal
2763,4204,Tulkas,Conquer Evil,26.0,0.587,0.93,2.0,-6.656,1,0.0538,7.18e-05,0.843,0.175,0.654,109.026,278000.0,4,Metal
2764,4205,Horace Silver,Opus De Funk - Remastered,30.0,0.519,0.46,10.0,-12.998,1,0.0304,0.956,0.962,0.303,0.802,103.835,205333.0,4,Blues
2765,4206,Gary Moore,Still Got The Blues,67.0,0.189,0.39,9.0,-14.497,0,0.0353,0.257,0.000152,0.122,0.32,169.563,370867.0,3,Indie_Alt
2766,4209,Phantom Planet,California - Tchad Blake Mix,64.0,0.4,0.805,4.0,-7.305,1,0.0407,0.0387,5.4e-05,0.109,0.324,158.459,193933.0,4,Rock
2767,4210,Metric,Help I'm Alive,60.0,0.565,0.877,5.0,-4.561,0,0.0614,0.00813,0.00251,0.26,0.389,118.484,285920.0,4,Indie_Alt
2768,4211,The Feelies,The Boy With The Perpetual Nervousness,39.0,0.606,0.676,9.0,-10.751,0,0.166,0.0266,0.33,0.146,0.65,97.481,313960.0,4,Blues
2769,4212,PACKS,Two Hands,27.0,0.525,0.62,1.0,-6.939,1,0.0358,0.359,1.24e-06,0.142,0.324,120.062,123039.0,4,Indie_Alt
2770,4215,Ashnikko,Slumber Party (feat. Princess Nokia),86.0,0.964,0.398,11.0,-8.981,0,0.0795,0.00151,3.95e-05,0.101,0.563,105.012,178405.0,4,Rock
2771,4216,Seafret,Girl I Wish I Didn't Know (Acoustic),45.0,0.415,0.289,1.0,-9.665,1,0.0431,0.807,3.06e-05,0.106,0.25,177.22,242581.0,4,Blues
2772,4217,Yes,Owner Of A Lonely Heart,70.0,0.744,0.798,7.0,-5.981,1,0.0364,0.175,0.00367,0.26,0.89,125.061,268507.0,4,Rock
2773,4218,Apollo Bebop,Spacey Love,29.0,0.469,0.475,7.0,-8.584,1,0.223,0.219,1.42e-05,0.139,0.657,94.999,186947.0,4,HipHop
2774,4220,The Birthday Party,Release The Bats,30.0,0.301,0.972,9.0,-4.91,0,0.274,0.00674,0.758,0.959,0.495,151.413,185867.0,4,Alt_Music
2775,4221,The Strokes,Juicebox,59.0,0.462,0.981,2.0,-2.371,0,0.127,0.00166,0.00894,0.0856,0.547,154.995,194573.0,4,Rock
2776,4222,Twenty One Pilots,Stressed Out,85.0,0.734,0.637,4.0,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333.0,4,Rock
2777,4223,Saronde,Kilamu (feat. Blinky Bill & Idd Aziz),43.0,0.648,0.648,5.0,-7.475,0,0.0424,0.351,0.0107,0.147,0.838,101.844,219558.0,4,Blues
2778,4229,Supergrass,Pumping On Your Stereo,50.0,0.461,0.904,2.0,-4.789,1,0.0784,0.011,0.0852,0.835,0.238,131.967,200400.0,4,Rock
2779,4230,Waxahatchee,Lilacs,52.0,0.74,0.696,7.0,-9.447,1,0.0298,0.524,3.12e-05,0.0752,0.426,103.04,195600.0,4,Alt_Music
2780,4231,Snow Patrol,Shut Your Eyes,49.0,0.693,0.738,10.0,-6.431,0,0.0287,0.151,0.000177,0.0987,0.829,124.995,197133.0,4,Alt_Music
2781,4232,Einar Selvik,Dagar eru Taldir - Days Are Numbered,44.0,0.496,0.878,11.0,-5.788,0,0.0475,0.659,0.188,0.0765,0.51,134.967,246707.0,4,Alt_Music
2782,4233,Dan Toren,◊ó◊ï◊ñ◊® ◊ú◊©◊ù ◊¢◊õ◊©◊ô◊ï,20.0,0.492,0.762,2.0,-4.309,0,0.0361,0.0118,7.85e-06,0.0898,0.354,119.844,232000.0,4,Pop
2783,4234,The Silhouettes Project,Standing There,49.0,0.659,0.316,7.0,-13.136,1,0.359,0.627,2.71e-05,0.168,0.38,96.472,226933.0,4,HipHop
2784,4235,LCY,Shhh,37.0,0.529,0.939,9.0,-7.566,1,0.159,0.00236,0.81,0.0774,0.349,134.028,238222.0,4,Indie_Alt
2785,4236,Ulrich Schnauss,On My Own - 2019 remaster,42.0,0.398,0.664,11.0,-10.003,1,0.0393,0.0923,0.948,0.359,0.19,139.861,399720.0,4,Indie_Alt
2786,4237,Antonio Garcia Isaac,Una Luz en el Silencio,37.0,0.438,0.0575,2.0,-20.755,1,0.101,0.994,0.909,0.0919,0.138,117.108,4.9213,4,Instrumental
2787,4238,Asha Bhosle,Raat Akeli Hai Bujh Gaye Die,18.0,0.553,0.475,1.0,-9.458,1,0.0534,0.765,0.00449,0.102,0.373,99.834,5.298,4,Acoustic/Folk
2788,4239,Ben Poole,Further on Down the Line,38.0,0.589,0.762,9.0,-7.031,1,0.0391,0.00945,0.0683,0.0517,0.688,174.038,236200.0,4,Rock
2789,4240,Tom The Mail Man,Last Night,55.0,0.751,0.576,6.0,-6.807,0,0.0423,0.0427,7.72e-05,0.126,0.282,149.954,128000.0,4,Pop
2790,4242,Accept,Too Mean to Die,48.0,0.56,0.981,4.0,-5.445,0,0.104,3.08e-05,0.115,0.102,0.237,111.012,261307.0,4,Alt_Music
2791,4243,Processor,Justice Way,37.0,0.493,0.852,2.0,-5.675,1,0.0393,1.11e-05,0.893,0.513,0.163,96.989,187423.0,4,Indie_Alt
2792,4246,Kero Kero Bonito,Well Rested,46.0,0.626,0.875,1.0,-7.039,1,0.0486,0.00293,0.301,0.695,0.286,111.991,430752.0,4,Metal
2793,4247,Aura Blum,Dolor,28.0,0.533,0.562,6.0,-6.664,0,0.0247,0.526,0.616,0.182,0.278,103.055,196408.0,4,Indie_Alt
2794,4249,Tractor's Revenge,◊ì◊ë◊®◊ô ◊ê◊ú◊ô,19.0,0.572,0.683,7.0,-10.118,1,0.0283,0.00157,1.34e-05,0.194,0.448,130.652,185133.0,4,Rock
2795,4251,Iron Maiden,The Trooper,72.0,0.285,0.908,4.0,-4.601,0,0.0705,0.0318,0.00909,0.311,0.669,159.756,252733.0,4,Alt_Music
2796,4252,blackwinterwells,OMEN,49.0,0.42,0.776,6.0,-5.046,1,0.0301,0.0265,3.74e-05,0.0904,0.362,111.164,171862.0,4,Rock
2797,4253,Chaos In The CBD,Coral Castle,40.0,0.78,0.99,6.0,-9.618,1,0.0539,0.144,0.792,0.683,0.57,134.997,412424.0,4,Alt_Music
2798,4254,Diddy,It's All About the Benjamins - Rock Remix I,32.0,0.603,0.959,2.0,-5.018,1,0.129,0.0307,0.000395,0.214,0.503,89.884,284267.0,4,Rock
2799,4257,Medium Medium,"Hungry, So Angry",40.0,0.81,0.835,4.0,-10.18,1,0.0847,0.365,0.00201,0.0523,0.948,125.67,239027.0,4,Indie_Alt
2800,4258,Serena-Maneesh,Drain Cosmetics,19.0,0.403,0.934,3.0,-3.91,1,0.0479,0.000397,0.86,0.46,0.446,125.744,221053.0,4,Metal
2801,4261,Dream Theater,The Glass Prison,44.0,0.307,0.933,11.0,-6.197,1,0.14,0.000178,0.00816,0.372,0.43,139.07,832760.0,4,Metal
2802,4262,Sorcha Richardson,The Starlight Lounge,43.0,0.83,0.345,2.0,-9.941,1,0.0445,0.37,0.00158,0.11,0.55,120.966,214306.0,4,Rock
2803,4264,Paula Collins,Rosier,21.0,0.519,0.308,4.0,-12.706,1,0.0269,0.777,0.00316,0.352,0.366,151.96,3.25825,4,Acoustic/Folk
2804,4265,Leon Vynehall,An Exhale,44.0,0.801,0.846,2.0,-8.001,1,0.266,0.0722,0.128,0.0957,0.258,134.017,262587.0,4,Alt_Music
2805,4267,Cedric Burnside Project,Backwater Blues - Live,32.0,0.498,0.625,4.0,-13.312,0,0.0303,0.0239,0.00307,0.989,0.727,111.797,277667.0,3,Rock
2806,4268,Foo Fighters,Bridge Burning,56.0,0.42,0.914,6.0,-4.322,0,0.043,2.86e-05,0.0282,0.22,0.301,170.199,286467.0,4,Metal
